,Id,Rating,Genre,Director,Runtime
609,786,Not Rated,Action and Adventure,Jarrett Lee Conaway,23
609,786,Not Rated,Drama,Jarrett Lee Conaway,23
609,786,Not Rated,Special Interest,Jarrett Lee Conaway,23
610,787,Not Rated,Horror,Derek Cole,90
611,788,Restricted,Drama,Michael Showalter,95
612,789,Not Rated,Drama,Tom Collins,87
613,791,Restricted,Art House and International,Unknown,128
613,791,Restricted,Comedy,Unknown,128
613,791,Restricted,Drama,Unknown,128
613,791,Restricted,Mystery and Suspense,Unknown,128
614,792,Not Rated,Action and Adventure,Unknown,96
614,792,Not Rated,Animation,Unknown,96
614,792,Not Rated,Kids and Family,Unknown,96
614,792,Not Rated,Science Fiction and Fantasy,Unknown,96
615,793,Parents Strongly Cautioned,Drama,Jack Fisk,85
615,793,Parents Strongly Cautioned,Romance,Jack Fisk,85
616,794,Restricted,Drama,Bruce Robinson,125
616,794,Restricted,Mystery and Suspense,Bruce Robinson,125
617,797,Parental Guidance Suggested,Drama,Charles Burnett,102
618,798,Not Rated,Drama,Ingemo Engstrom,157
619,800,Parents Strongly Cautioned,Action and Adventure,Oley Sassone,90
619,800,Parents Strongly Cautioned,Drama,Oley Sassone,90
620,801,Restricted,Comedy,Bud Yorkin,110
620,801,Restricted,Drama,Bud Yorkin,110
620,801,Restricted,Romance,Bud Yorkin,110
621,802,Restricted,Comedy,Unknown,95
621,802,Restricted,Science Fiction and Fantasy,Unknown,95
622,804,Restricted,Drama,Barry Levinson,100
623,805,Parental Guidance Suggested,Action and Adventure,Unknown,98
623,805,Parental Guidance Suggested,Drama,Unknown,98
624,806,Restricted,Comedy,Danny Leiner,88
624,806,Restricted,Drama,Danny Leiner,88
625,807,Restricted,Action and Adventure,Wolfgang Petersen,124
625,807,Restricted,Drama,Wolfgang Petersen,124
625,807,Restricted,Mystery and Suspense,Wolfgang Petersen,124
626,808,Restricted,Comedy,Michael Moore,95
627,809,Parental Guidance Suggested,Classics,Alfred Hitchcock,128
627,809,Parental Guidance Suggested,Drama,Alfred Hitchcock,128
627,809,Parental Guidance Suggested,Mystery and Suspense,Alfred Hitchcock,128
627,809,Parental Guidance Suggested,Romance,Alfred Hitchcock,128
628,810,Not Rated,Comedy,Jae-young Kwak,123
628,810,Not Rated,Drama,Jae-young Kwak,123
628,810,Not Rated,Romance,Jae-young Kwak,123
629,811,Not Rated,Art House and International,Eli Cohen,141
629,811,Not Rated,Drama,Eli Cohen,141
630,812,Not Rated,Drama,Larry Elikann,179
630,812,Not Rated,Mystery and Suspense,Larry Elikann,179
631,814,Parents Strongly Cautioned,Comedy,Stephen Herek,103
631,814,Parents Strongly Cautioned,Romance,Stephen Herek,103
632,815,Restricted,Drama,Sam Mendes,119
633,816,Parental Guidance Suggested,Action and Adventure,Anthony Bell|Ben Gluck|Benjamin Gluck,88
633,816,Parental Guidance Suggested,Animation,Anthony Bell|Ben Gluck|Benjamin Gluck,88
633,816,Parental Guidance Suggested,Comedy,Anthony Bell|Ben Gluck|Benjamin Gluck,88
633,816,Parental Guidance Suggested,Kids and Family,Anthony Bell|Ben Gluck|Benjamin Gluck,88
634,817,General Audience,Classics,Walter Lang,104
634,817,General Audience,Comedy,Walter Lang,104
634,817,General Audience,Romance,Walter Lang,104
635,818,Parental Guidance Suggested,Action and Adventure,Stuart Gillard|Corey Feldman|Tim Kelleher,96
635,818,Parental Guidance Suggested,Comedy,Stuart Gillard|Corey Feldman|Tim Kelleher,96
635,818,Parental Guidance Suggested,Kids and Family,Stuart Gillard|Corey Feldman|Tim Kelleher,96
635,818,Parental Guidance Suggested,Science Fiction and Fantasy,Stuart Gillard|Corey Feldman|Tim Kelleher,96
636,819,Restricted,Art House and International,Edward Dmytryk,95
636,819,Restricted,Drama,Edward Dmytryk,95
636,819,Restricted,Mystery and Suspense,Edward Dmytryk,95
637,820,Restricted,Action and Adventure,James Cameron,108
637,820,Restricted,Science Fiction and Fantasy,James Cameron,108
638,821,Not Rated,Art House and International,Mai Zetterling,113
638,821,Not Rated,Comedy,Mai Zetterling,113
638,821,Not Rated,Drama,Mai Zetterling,113
639,823,Restricted,Art House and International,Marco Tullio Giordana,358
639,823,Restricted,Drama,Marco Tullio Giordana,358
639,823,Restricted,Romance,Marco Tullio Giordana,358
640,824,Parental Guidance Suggested,Comedy,Lucas Reiner,82
640,824,Parental Guidance Suggested,Musical and Performing Arts,Lucas Reiner,82
640,824,Parental Guidance Suggested,Science Fiction and Fantasy,Lucas Reiner,82
641,825,Parents Strongly Cautioned,Drama,Lee David Zlotoff,106
642,826,Not Rated,Classics,Stanley Kubrick,67
642,826,Not Rated,Drama,Stanley Kubrick,67
642,826,Not Rated,Mystery and Suspense,Stanley Kubrick,67
643,827,Restricted,Comedy,Jonathan Demme,102
643,827,Restricted,Drama,Jonathan Demme,102
643,827,Restricted,Romance,Jonathan Demme,102
644,828,Not Rated,Action and Adventure,Unknown,91
644,828,Not Rated,Classics,Unknown,91
644,828,Not Rated,Drama,Unknown,91
645,829,Not Rated,Art House and International,Antonio Margheriti,95
645,829,Not Rated,Horror,Antonio Margheriti,95
645,829,Not Rated,Mystery and Suspense,Antonio Margheriti,95
646,830,Restricted,Art House and International,Ang Lee,111
646,830,Restricted,Comedy,Ang Lee,111
646,830,Restricted,Drama,Ang Lee,111
646,830,Restricted,Romance,Ang Lee,111
646,830,Restricted,Gay and Lesbian,Ang Lee,111
647,831,Not Rated,Comedy,Pavan Moondi,98
648,832,Not Rated,Art House and International,Alexander Medvedkin,69
649,833,Parents Strongly Cautioned,Action and Adventure,Kyle Newman,90
649,833,Parents Strongly Cautioned,Comedy,Kyle Newman,90
649,833,Parents Strongly Cautioned,Drama,Kyle Newman,90
650,834,Restricted,Art House and International,Michael Winterbottom,85
650,834,Restricted,Comedy,Michael Winterbottom,85
650,834,Restricted,Drama,Michael Winterbottom,85
651,835,Parental Guidance Suggested,Science Fiction and Fantasy,John Hayes,88
652,836,Restricted,Action and Adventure,Unknown,84
652,836,Restricted,Mystery and Suspense,Unknown,84
653,837,Parental Guidance Suggested,Art House and International,Unknown,95
653,837,Parental Guidance Suggested,Drama,Unknown,95
654,838,Not Rated,Action and Adventure,Michael Brown,79
654,838,Not Rated,Documentary,Michael Brown,79
655,839,Parental Guidance Suggested,Drama,Arthur Hiller,100
655,839,Parental Guidance Suggested,Romance,Arthur Hiller,100
656,840,Not Rated,Classics,Mervyn Le Roy,90
656,840,Not Rated,Drama,Mervyn Le Roy,90
656,840,Not Rated,Mystery and Suspense,Mervyn Le Roy,90
657,841,Parents Strongly Cautioned,Action and Adventure,Steven Spielberg,117
657,841,Parents Strongly Cautioned,Science Fiction and Fantasy,Steven Spielberg,117
659,845,Restricted,Drama,Werner Herzog,121
659,845,Restricted,Mystery and Suspense,Werner Herzog,121
660,846,Parents Strongly Cautioned,Drama,Tim Disney,113
661,847,Not Rated,Classics,Alfred Hitchcock,80
661,847,Not Rated,Drama,Alfred Hitchcock,80
661,847,Not Rated,Mystery and Suspense,Alfred Hitchcock,80
662,848,Restricted,Drama,Peter Webber,121
662,848,Restricted,Horror,Peter Webber,121
662,848,Restricted,Mystery and Suspense,Peter Webber,121
663,849,Parents Strongly Cautioned,Action and Adventure,Joel Schumacher,120
663,849,Parents Strongly Cautioned,Drama,Joel Schumacher,120
663,849,Parents Strongly Cautioned,Mystery and Suspense,Joel Schumacher,120
664,850,Restricted,Drama,Ang Lee,110
665,852,Parents Strongly Cautioned,Documentary,Prince,85
665,852,Parents Strongly Cautioned,Musical and Performing Arts,Prince,85
666,853,Restricted,Drama,Austin Chick,88
667,855,Parental Guidance Suggested,Action and Adventure,Richard Lester|Richard Donner,127
667,855,Parental Guidance Suggested,Science Fiction and Fantasy,Richard Lester|Richard Donner,127
668,856,Restricted,Art House and International,Wiktor Grodecki,103
668,856,Restricted,Documentary,Wiktor Grodecki,103
668,856,Restricted,Special Interest,Wiktor Grodecki,103
669,857,Not Rated,Drama,Mark Robson,100
669,857,Not Rated,Romance,Mark Robson,100
670,858,Restricted,Drama,Jed Weintrob,93
671,859,Parental Guidance Suggested,Comedy,Unknown,91
671,859,Parental Guidance Suggested,Kids and Family,Unknown,91
672,860,Restricted,Drama,Nicolas Roeg,103
672,860,Restricted,Mystery and Suspense,Nicolas Roeg,103
673,861,Restricted,Drama,Steve Kloves,126
673,861,Restricted,Mystery and Suspense,Steve Kloves,126
673,861,Restricted,Romance,Steve Kloves,126
674,862,Parents Strongly Cautioned,Comedy,Anthony Russo|Joe Russo,109
675,863,Restricted,Action and Adventure,Harmony Korine,93
675,863,Restricted,Art House and International,Harmony Korine,93
675,863,Restricted,Comedy,Harmony Korine,93
675,863,Restricted,Cult Movies,Harmony Korine,93
675,863,Restricted,Drama,Harmony Korine,93
676,864,Parents Strongly Cautioned,Drama,Unknown,88
676,864,Parents Strongly Cautioned,Mystery and Suspense,Unknown,88
677,866,Not Rated,Drama,Scott Pembroke,61
678,867,Not Rated,Comedy,Vittorio De Sica,119
678,867,Not Rated,Romance,Vittorio De Sica,119
679,868,Not Rated,Art House and International,Irene Lusztig,90
679,868,Not Rated,Documentary,Irene Lusztig,90
679,868,Not Rated,Special Interest,Irene Lusztig,90
680,870,Parental Guidance Suggested,Drama,Barbra Streisand,134
680,870,Parental Guidance Suggested,Musical and Performing Arts,Barbra Streisand,134
680,870,Parental Guidance Suggested,Romance,Barbra Streisand,134
681,871,Restricted,Action and Adventure,Renny Harlin,124
681,871,Restricted,Mystery and Suspense,Renny Harlin,124
682,872,Parental Guidance Suggested,Comedy,Paul Flaherty,89
682,872,Parental Guidance Suggested,Kids and Family,Paul Flaherty,89
683,873,Restricted,Comedy,Robert Pulcini|Shari Springer Berman,108
684,874,Restricted,Action and Adventure,Amos Poe,115
684,874,Restricted,Comedy,Amos Poe,115
684,874,Restricted,Mystery and Suspense,Amos Poe,115
685,875,Restricted,Drama,Max Joseph,96
686,876,Parental Guidance Suggested,Drama,Sean McNamara,90
687,879,Restricted,Comedy,Barra Grant,97
687,879,Restricted,Drama,Barra Grant,97
688,880,Not Rated,Western,Joseph Kane,60
689,881,Restricted,Action and Adventure,Unknown,87
689,881,Restricted,Drama,Unknown,87
689,881,Restricted,Romance,Unknown,87
690,883,Parents Strongly Cautioned,Comedy,Jay Roach,118
691,884,Restricted,Action and Adventure,Richard Rush,114
691,884,Restricted,Comedy,Richard Rush,114
691,884,Restricted,Drama,Richard Rush,114
692,887,Restricted,Comedy,Charles Shyer,105
692,887,Restricted,Drama,Charles Shyer,105
692,887,Restricted,Romance,Charles Shyer,105
693,888,Not Rated,Classics,Lloyd Bacon,98
693,888,Not Rated,Drama,Lloyd Bacon,98
694,889,Parental Guidance Suggested,Comedy,Amy Holden Jones,100
695,891,Parental Guidance Suggested,Comedy,Richard Michaels|Michael Daves,96
695,891,Parental Guidance Suggested,Drama,Richard Michaels|Michael Daves,96
696,893,Restricted,Action and Adventure,Daniel Alfredson,95
696,893,Restricted,Drama,Daniel Alfredson,95
696,893,Restricted,Mystery and Suspense,Daniel Alfredson,95
697,895,Not Rated,Drama,Eric England,84
697,895,Not Rated,Horror,Eric England,84
697,895,Not Rated,Mystery and Suspense,Eric England,84
698,896,Parental Guidance Suggested,Classics,Nathan Juran,84
698,896,Parental Guidance Suggested,Horror,Nathan Juran,84
698,896,Parental Guidance Suggested,Musical and Performing Arts,Nathan Juran,84
698,896,Parental Guidance Suggested,Science Fiction and Fantasy,Nathan Juran,84
699,897,Not Rated,Action and Adventure,Unknown,70
699,897,Not Rated,Drama,Unknown,70
700,898,Not Rated,Classics,Walter Lang,94
700,898,Not Rated,Drama,Walter Lang,94
700,898,Not Rated,Musical and Performing Arts,Walter Lang,94
700,898,Not Rated,Romance,Walter Lang,94
701,899,Parental Guidance Suggested,Drama,Barry Levinson,132
702,901,General Audience,Documentary,Jacques Cluzaud|Jacques Perrin,103
702,901,General Audience,Drama,Jacques Cluzaud|Jacques Perrin,103
703,902,Restricted,Drama,Simon West,116
703,902,Restricted,Mystery and Suspense,Simon West,116
704,903,General Audience,Comedy,James Cameron,59
704,903,General Audience,Documentary,James Cameron,59
704,903,General Audience,Science Fiction and Fantasy,James Cameron,59
704,903,General Audience,Special Interest,James Cameron,59
705,906,Parental Guidance Suggested,Drama,Unknown,81
706,907,Restricted,Art House and International,Unknown,115
706,907,Restricted,Comedy,Unknown,115
706,907,Restricted,Drama,Unknown,115
706,907,Restricted,Romance,Unknown,115
707,908,Parents Strongly Cautioned,Art House and International,Jan Hrebejk,120
707,908,Parents Strongly Cautioned,Comedy,Jan Hrebejk,120
707,908,Parents Strongly Cautioned,Drama,Jan Hrebejk,120
708,909,Restricted,Comedy,Bobcat Goldthwait,86
708,909,Restricted,Drama,Bobcat Goldthwait,86
709,911,Restricted,Comedy,Michael Lehmann,102
709,911,Restricted,Cult Movies,Michael Lehmann,102
709,911,Restricted,Drama,Michael Lehmann,102
710,912,Parental Guidance Suggested,Classics,George Cukor,114
710,912,Parental Guidance Suggested,Drama,George Cukor,114
710,912,Parental Guidance Suggested,Mystery and Suspense,George Cukor,114
711,913,Not Rated,Comedy,Marion Vernoux,94
711,913,Not Rated,Drama,Marion Vernoux,94
712,914,Restricted,Comedy,Silvio Narizzano,95
712,914,Restricted,Drama,Silvio Narizzano,95
713,915,Not Rated,Horror,Ian Curteis,77
713,915,Not Rated,Science Fiction and Fantasy,Ian Curteis,77
714,918,Not Rated,Classics,Charles Walters,111
714,918,Not Rated,Comedy,Charles Walters,111
714,918,Not Rated,Musical and Performing Arts,Charles Walters,111
714,918,Not Rated,Romance,Charles Walters,111
715,919,Not Rated,Drama,Fielder Cook,93
716,921,Parents Strongly Cautioned,Action and Adventure,Phil Alden Robinson,126
716,921,Parents Strongly Cautioned,Comedy,Phil Alden Robinson,126
716,921,Parents Strongly Cautioned,Drama,Phil Alden Robinson,126
716,921,Parents Strongly Cautioned,Mystery and Suspense,Phil Alden Robinson,126
717,922,Restricted,Comedy,Robert Redford,118
717,922,Restricted,Drama,Robert Redford,118
718,923,Not Rated,Action and Adventure,Howard Hawks,133
718,923,Not Rated,Western,Howard Hawks,133
719,924,Restricted,Action and Adventure,David Seltzer,133
719,924,Restricted,Drama,David Seltzer,133
719,924,Restricted,Mystery and Suspense,David Seltzer,133
719,924,Restricted,Romance,David Seltzer,133
720,925,Not Rated,Comedy,John Krasinski,80
720,925,Not Rated,Drama,John Krasinski,80
721,926,Parents Strongly Cautioned,Horror,Rob Cohen,106
721,926,Parents Strongly Cautioned,Mystery and Suspense,Rob Cohen,106
722,928,Not Rated,Classics,Unknown,92
722,928,Not Rated,Drama,Unknown,92
722,928,Not Rated,Kids and Family,Unknown,92
722,928,Not Rated,Romance,Unknown,92
723,930,Restricted,Comedy,Danny Boyle,93
723,930,Restricted,Drama,Danny Boyle,93
724,931,Not Rated,Art House and International,Aditya Chopra,192
724,931,Not Rated,Comedy,Aditya Chopra,192
724,931,Not Rated,Kids and Family,Aditya Chopra,192
724,931,Not Rated,Musical and Performing Arts,Aditya Chopra,192
724,931,Not Rated,Romance,Aditya Chopra,192
725,932,Parental Guidance Suggested,Documentary,Peter Byck,84
725,932,Parental Guidance Suggested,Special Interest,Peter Byck,84
726,933,Restricted,Comedy,Henry Jaglom|Bob Giraldi,89
727,934,Not Rated,Classics,Unknown,70
727,934,Not Rated,Mystery and Suspense,Unknown,70
728,935,Restricted,Comedy,David Hillenbrand|Scott Hillenbrand,92
729,936,Parents Strongly Cautioned,Drama,Craig Bolotin,89
729,936,Parents Strongly Cautioned,Romance,Craig Bolotin,89
730,937,Restricted,Classics,Melvin Van Peebles,100
730,937,Restricted,Comedy,Melvin Van Peebles,100
730,937,Restricted,Drama,Melvin Van Peebles,100
731,939,Not Rated,Action and Adventure,Woo-Suk Kang|Kang Woo-seok,134
731,939,Not Rated,Art House and International,Woo-Suk Kang|Kang Woo-seok,134
731,939,Not Rated,Drama,Woo-Suk Kang|Kang Woo-seok,134
732,940,Parents Strongly Cautioned,Action and Adventure,Robert Schwentke,98
732,940,Parents Strongly Cautioned,Drama,Robert Schwentke,98
732,940,Parents Strongly Cautioned,Mystery and Suspense,Robert Schwentke,98
733,941,Restricted,Action and Adventure,Martyn Burke,98
733,941,Restricted,Comedy,Martyn Burke,98
734,943,Not Rated,Art House and International,Vittorio De Sica,90
734,943,Not Rated,Classics,Vittorio De Sica,90
734,943,Not Rated,Drama,Vittorio De Sica,90
735,944,Not Rated,Classics,Harold French|Pat Jackson|Anthony Pelissier,85
735,944,Not Rated,Comedy,Harold French|Pat Jackson|Anthony Pelissier,85
735,944,Not Rated,Drama,Harold French|Pat Jackson|Anthony Pelissier,85
736,946,Parents Strongly Cautioned,Comedy,Matt Reeves|Natt Reeves,97
737,947,Restricted,Drama,Steven Spielberg,155
737,947,Restricted,Mystery and Suspense,Steven Spielberg,155
738,949,Restricted,Art House and International,Rainer Werner Fassbinder,90
738,949,Restricted,Drama,Rainer Werner Fassbinder,90
739,950,Not Rated,Drama,Chris Kentis,96
740,952,Restricted,Drama,Cyrus Nowrasteh,114
741,953,Parental Guidance Suggested,Classics,Orson Welles,119
741,953,Parental Guidance Suggested,Drama,Orson Welles,119
741,953,Parental Guidance Suggested,Mystery and Suspense,Orson Welles,119
742,957,Not Rated,Classics,Alexander Mackendrick,96
742,957,Not Rated,Drama,Alexander Mackendrick,96
743,959,Not Rated,Art House and International,Jean-Claude Brisseau,115
